Gene_Symbol	P-Pm-01-02_FPKM	P-Pm-01-03_FPKM	P-Pm-1-01_FPKM	P-Pm-1-02_FPKM	P-Pm-1-03_FPKM	P-Pm-10-01_FPKM	P-Pm-10-02_FPKM	P-Pm-C-01_FPKM	P-Pm-C-02_FPKM	P-Pm-C-03_FPKM	P-Pp-01-01_FPKM	P-Pp-01-02_FPKM	P-Pp-01-03_FPKM	P-Pp-1-01_FPKM	P-Pp-1-02_FPKM	P-Pp-1-03_FPKM	P-Pp-10-01_FPKM	P-Pp-10-02_FPKM	P-Pp-10-03_FPKM	P-Pp-C-01_FPKM	P-Pp-C-02_FPKM	P-Pp-C-03_FPKM
BHLHE40	14.437914	13.812603	14.337804	15.873223	14.725464	27.401525	28.810741	13.242349	13.469325	13.635354	16.563953	15.093196	16.224107	18.087414000000006	18.918023	18.008767000000006	33.057239	32.937802000000005	31.100448	17.800098000000006	15.938948000000002	15.86656
PIAS1	4.32506	4.746345	4.7472970000000005	4.575213	4.2221720000000005	4.347307	4.7185	3.727688	4.559218	4.088215	4.198423	4.9019879999999985	4.949002	4.477207	5.043546	4.297205	4.24409	3.960913	4.332158	4.044159	4.235147	4.648414
CDC14B	2.847208	3.521911	3.199477	3.167535	3.464207	2.926909	3.11354	2.893787	2.763469	2.888282	3.283939	3.265865	3.54591	3.046047	2.840332	3.825468	2.917312	3.263045	2.962096	3.089197	3.2774730000000005	3.026109
CDC14A	1.811892	1.739841	1.803457	1.60527	1.6306200000000002	1.987067	1.693007	1.28505	1.725113	1.50106	1.769098	2.015592	2.033898	1.838427	1.770804	2.045049	1.974971	2.0772	1.805028	1.552798	2.033032	2.002883
TCAP	0.0	0.046197	0.0	0.17732699999999998	0.062384	0.089034	0.141377	0.0	0.083034	0.068881	0.0	0.0	0.034089	0.0	0.170694	0.186359	0.236543	0.0	0.114216	0.0	0.0	0.09588
CDK10	20.463175	21.596146	23.572464	19.051005	24.202017	19.179221	21.021262	24.057314	21.121346	22.572597	19.472507	15.405821	18.35708	21.678708	21.688864	18.26441	20.679543	22.111203	21.375714	20.023334	21.168522	20.808961
PRPF18	5.111147	3.824037	5.064591	6.132301999999998	4.813799	3.877189	3.984243	4.5328300000000015	4.037771	7.154572	5.651141	5.478111	11.278089	4.964297	3.969378	6.435612	3.791914	6.0755089999999985	3.558819	7.560014999999999	5.354145	5.063246
DEGS1	46.492055	49.095414	50.915281	50.950993	52.395213	59.894830000000006	56.60590799999999	38.065477	46.784694	45.992444	52.808896	56.083007	52.504276	53.885766	49.544891	54.264376	59.791893	59.415087	58.48927	46.990532	49.872312	50.870339
DENR	35.319374	38.851528	42.340393	37.921051	39.307896	27.692062	27.036879	27.584011	37.58522	35.787632	37.100731	41.167213	38.448956	39.510437	37.497871	39.02180900000001	29.739895	28.030649	25.095648	33.385426	37.466927	38.226341
THOC5	18.155043	15.013934	15.424626000000002	18.219169	18.534185	9.715368	11.086212	16.474483	15.722066	17.583745999999998	13.410711	13.968379	14.81257	15.065504999999998	16.085199	15.374746	10.954868	9.984382	9.343054	16.872410000000002	15.202939	16.725236
MADD	7.053292999999999	7.615968	7.590408	7.309835	7.525416000000001	7.383794	7.367091	7.182892999999999	6.861897999999999	7.34425	7.699814	7.000356	7.87096	7.674333	7.975607000000001	7.576861999999998	7.723644	8.20054	8.306089	8.087394999999999	7.122786	7.531034
RRP1	18.415952	15.152145	16.865136	15.88538	17.027243	10.167836	10.520763	16.322411	16.11129	17.711557	17.87133	11.619432000000002	13.965455	16.4998	16.546860000000002	15.090973000000002	12.74919	12.123913	13.149132	17.163514000000006	16.04305	14.712283
MKNK1	5.868571	5.879504	5.749072	5.286522	5.31174	5.608485	5.652065	6.223658	4.767056	6.073557	6.0512739999999985	5.508325	5.850793	6.156782	5.841713	6.113592	5.92298	5.93175	5.942215	5.932753	5.834253	5.864858
KHSRP	79.844848	79.797348	81.699205	82.324764	81.364574	50.125563	54.448288	78.44591	78.36732099999998	87.094778	83.032324	61.566638	74.59099499999998	86.533722	86.508107	77.953064	52.91960200000001	57.15071500000001	53.2142	82.195522	81.055966	81.45479
PDLIM4	23.854575	23.941935	24.563932	25.456139	23.129557	21.732235	22.198435	27.836123	24.767	23.328296	27.413161	20.987402	25.507472	28.007915	29.667622	24.375098	21.817209	26.164635	23.952519	28.942119	28.918153000000004	28.282241
CASK	3.2217990000000003	3.39566	3.186731	3.279172	3.303841	3.261279	3.595345	3.076455	3.113055	3.079152	3.080717	3.511394	3.155571	2.96464	2.772939	3.391277	3.432246	3.168763	3.305851	2.888687	3.213001	3.104203
AKR7A2	13.215177	14.930672	14.932654	15.177053	14.287616	16.170175	15.495103	13.743653	13.319976	13.97121	14.678322	11.970814	13.489064	13.846561	17.177247	13.033793	14.976478	14.401402	14.580182999999998	13.869947	13.635567000000002	14.316439
PRKRA	18.466649	18.654965	19.748169	18.891369	22.221317000000006	23.984148	25.084363	17.370647	21.191349	20.434907	20.278597	20.179231	19.498829	20.039766	19.663806	20.2895	21.937626	21.224115	20.536868	18.392053	19.76476	17.782322
STK16	4.233143	5.048426999999998	5.322468	5.155789	4.839699	5.0472	4.956818	5.314166	4.652935	4.4809410000000005	4.787747	4.20019	4.202548	4.227282	4.7464830000000005	4.9764	4.984072	4.162925	4.602083	5.075064	4.404227	4.383274
TMEFF1	2.326545	4.6602489999999985	4.629236	4.140314	2.392442	3.935581	3.234318	2.484547	3.78086	3.922352	4.762256	4.8027419999999985	4.573658	3.147697	2.999787	4.869311	2.214558	2.596219	2.853124	4.328053	3.858611	3.602869
SCARF1	9.301945	8.913714	9.783451	10.460809	11.080871	15.553793	16.035474	9.477964	9.294009	9.694488	10.650765	9.093914	10.669473	10.936232	12.282372	10.245212	16.166936	16.822791	16.655163	9.896166	10.050618	10.13241
TNFSF11	0.4760720000000001	0.314675	0.6058	0.440433	0.71454	2.371303	2.437171	0.412599	0.366198	0.338966	0.627558	0.6532	0.613404	0.6101439999999999	0.632089	0.5027550000000001	1.536142	1.503831	1.899243	0.5946560000000001	0.560696	0.695525
RGS20	3.751266	4.568025	4.7871760000000005	4.820581	4.212714	4.278432	4.577048	3.903476	4.588304	3.966723	5.156599	5.421432	5.05489	5.604703	5.240997	5.189521	5.928022	5.387853	4.830583	5.069303	5.03849	5.175905
NOP14	22.1631	21.972807	24.268482	21.545848	24.01433	19.457058	19.091844	21.848577	21.792656	21.691665	22.253509	22.810636	20.553688	22.559786	22.797944	22.347567	18.755022	19.569157	18.705094	23.80537	22.118829	20.885969
FAM193A	7.599786	6.561896000000001	6.472091000000002	6.941615	6.339193	5.595276	6.131094999999998	6.776000999999999	6.4942449999999985	7.188151	6.868055	5.906413	6.817625	7.1879550000000005	6.476165	6.819772	5.785389	5.968182	5.906125	7.274303	6.7349679999999985	6.431347
SLC25A12	5.360258	5.690576	5.547879	5.887361	6.188526	3.668419	3.475235	3.985535	5.339357	5.129881	6.399723000000002	6.996184	6.543362	6.295071	6.0864449999999986	6.465742	4.186204	3.978213	4.1894290000000005	6.2026059999999985	5.671158	6.927412
PLA2G4C	1.887058	1.785196	1.665403	1.661496	2.199091	3.826529	4.364364	1.487229	1.870084	2.156778	2.815738	2.762403	2.966876	2.653778	2.74234	2.097134	3.937121	4.030946	3.66481	2.937182	2.867538	2.663193
RUVBL1	45.300055	42.371515	42.012065	41.815612	41.152642	33.993886	30.641091	43.541945	41.13438	40.860679	42.32009	41.771683	44.222248	45.77106	46.500042	43.17577	37.086349	35.129129	35.430483	46.957757	42.988224	43.053591
KLF7	11.956416	12.50214	12.165994	11.638246	12.890456	13.269903	13.180179	9.572054	11.912804	11.847587	11.200709	12.54084	12.967719	11.93652	11.578067	12.520142	15.460878	14.889845	14.982959	11.753767	11.92325	11.939963
PLPP1	9.78575	9.653224	8.795342	9.648432	11.458463	10.290657	10.051156	9.415723	9.58287	10.745748	9.853866	10.285213	11.22479	10.097166	9.41718	11.186492	9.785956	10.28073	10.265289	10.468439	10.034182	10.800931
PLPP2	6.144762	5.380317	5.082585	4.4836870000000015	5.294498	4.408744	4.921429	6.222035	5.994449	5.333362	5.424616	4.937949	6.126635	4.281397	6.720008999999999	5.784111	4.263393	4.326474	4.2138300000000015	5.016408	5.325095	5.21261
PLPP3	10.086976	10.73794	9.000623	9.379868	9.274517	7.042484	7.339103999999999	9.168102	9.871902	9.568499	8.637794	8.934379	9.254389	8.183082	7.485805	8.647575999999999	7.161707000000002	7.994012	8.158589	9.086896	8.7519	9.704453
STC2	6.401292	7.524582	6.420822	6.321825	6.734367999999999	10.289887	9.67706	6.686937	5.990789	6.110347	8.379893	7.441694	8.550321	9.097805	8.347788000000001	8.608917	13.111142999999998	12.995883	12.857399	8.832047	8.203547	8.694410000000001
USO1	34.25447800000001	37.74622	38.404609	36.079705	37.070024	44.779073	44.526538	26.920024	35.226737	36.371693	34.307143	40.200179	37.176459	35.925672	33.017920000000004	35.624657	44.071969	45.076724	43.715574	33.246059	33.552235	37.212939
NPFF	0.8829469999999999	0.950371	0.289026	0.545343	0.530724	0.633478	0.318206	0.756001	0.5842390000000001	0.195129	0.563719	0.573187	0.8437100000000001	0.4205430000000001	0.860009	0.434994	0.638455	0.923133	0.0	0.699242	0.612514	0.684311
CDK13	7.245767	9.354799	7.648495	7.663932000000001	8.523403	7.630269	7.242364	7.318713000000002	7.246369	7.264569	8.279803999999999	7.304607000000002	7.909501	7.533127	7.415056	7.5212910000000015	8.248199000000001	8.784899000000001	7.237703	7.617785	6.953852	7.805246
ASMTL	23.274420000000006	21.874623	24.899218	18.860898	23.814181	14.328371	14.059065	13.552751	16.934296	12.860938	12.470331	14.198106	12.358473	12.31018	22.358657	23.007987	22.98428	24.681013	19.568509	21.426537	17.644247	11.36257
PSMG1	18.905156	18.545171	17.882279999999994	20.99603	19.000065	13.178232	12.094924	16.240070000000006	21.697834	17.504943	21.135013	20.616618	21.094235	22.354248	19.558562	24.597074	13.481393	13.556229	14.788009	20.46774	19.490166	20.484169
RFXANK	24.586688	24.448493	23.476148	25.690963	23.790564	20.270761	19.648111	25.568942	24.014397	23.623173	22.558208	21.209309	25.564592	25.367752	22.878088	23.268281	20.646668	22.541937	19.812164000000006	27.494974	26.847953000000004	25.136211
JRK	5.7152910000000015	4.801507	4.986752	6.132876	5.799818	4.0068790000000005	5.2229230000000015	5.486142	5.182283999999999	6.093566	4.369157	4.779226	5.219109	4.920281	5.50671	5.252682	5.306279	5.278626999999998	4.189331	5.202765	5.190828	4.838921
HSD17B6	0.0	0.086733	0.056004999999999985	0.048821	0.061113	0.109678	0.0	0.037707	0.116755	0.0	0.154526	0.10528	0.076174	0.0	0.083966	0.041207	0.078207	0.248815	0.116658	0.08642999999999999	0.06820599999999999	0.046872
SKAP1	0.092364	0.0	0.080228	0.131482	0.101278	0.0	0.029353	0.016069	0.215588	0.025777	0.16430999999999998	0.172791	0.053501	0.241658	0.059296	0.043105	0.101305	0.230064	0.080096	0.097291	0.135575	0.11936
RTCA	17.919214	16.958698000000002	17.412542000000002	16.531010000000002	17.253763	15.702003	15.913287	15.205702	18.042029	17.37271	19.552482	19.364525	17.657811	18.90961	17.932617999999994	18.070505	16.517725	14.882838	15.452203	17.829282	18.720809	19.463383
RNASET2	0.912367	0.757243	2.051064	2.7398990000000003	1.434707	4.6485080000000005	4.68099	0.838248	1.563554	0.936372	1.141382	1.093546	1.602925	2.249328	2.969719	0.859759	1.947705	2.322956	2.029215	1.992687	1.762127	2.204377
SSNA1	31.39502	30.762878000000004	30.152365000000003	34.343792	33.064541	21.892633	22.366838	33.105007	28.215052000000004	30.093277	30.66515	25.380775	28.716383	33.897633	33.102688	29.550398	24.042223	24.447197	24.582088	33.469292	35.162997999999995	30.89015
EIF4EBP3	0.211668	0.4551689999999999	0.292335	0.130388	0.325787	0.48452	1.061115	0.309582	0.16098900000000002	0.179081	0.142801	0.067233	0.242646	0.234246	0.345456	0.31364200000000003	0.799607	0.838469	0.149387	0.17516800000000002	0.10121	0.286477
OASL	0.199154	0.0	0.045963	0.0	0.0	0.0	0.023907	0.076473	0.15498199999999998	0.0	0.959687	1.556937	1.293368	1.118567	1.123578	0.8600559999999999	0.589216	0.816759	0.668533	0.98407	1.443009	0.831667
PCDHGB4	3.067576	3.149209	3.056439	3.256728	3.330162	2.731191	2.5956810000000003	3.194045	2.413856	2.721108	1.972291	1.723659	1.583261	1.893946	2.022277	2.108053	1.6855919999999998	1.894156	2.48162	1.677702	1.666495	1.948877
DCHS1	8.118953999999999	8.164175	7.7896800000000015	7.955500999999999	8.737051	8.290804	8.787801	9.089825	7.695483	8.962088	7.435703	5.860322	7.456417	7.499130999999998	7.0551580000000005	6.812973	8.29513	8.547203999999999	8.185133	7.1444839999999985	6.868963000000001	7.119926
PTCH2	0.087507	0.147783	0.067344	0.13028199999999998	0.07813400000000001	0.138439	0.187453	0.08569	0.06681000000000001	0.085619	0.10472	0.067614	0.055282000000000005	0.110114	0.124259	0.085865	0.110729	0.16076300000000002	0.104848	0.067703	0.12553	0.044711
AKR1C3	0.952432	0.663272	0.918288	0.8822129999999999	0.924399	2.114097	1.557098	0.906552	0.8740629999999999	0.8775629999999999	0.69397	1.135817	0.90747	0.691134	0.915142	0.6530050000000001	2.212761	1.68508	1.6473209999999998	1.05526	0.8355969999999999	1.128613
CHRD	0.433141	0.387008	0.368847	0.323914	0.430047	0.618953	0.8497540000000001	0.37226	0.417242	0.263407	0.287586	0.201278	0.220045	0.324007	0.247064	0.172471	0.651954	1.015999	0.702975	0.32179800000000003	0.30144	0.279445
NCOA1	3.485849	3.494713	3.550767	3.585535	3.387271	3.05643	3.172736	3.019198	3.365298	3.667526	2.962411	3.295087	3.706587	3.653059	3.16238	3.086557	3.035036	3.079375	2.781369	2.745719	2.935466	3.053003
LAMTOR3	5.429861	5.616845	5.2959580000000015	5.438916000000001	5.389712	4.498983	4.36354	4.259257	5.158165	5.68895	5.699832	6.154725	6.066117	5.434904	5.208084	6.104026	4.39885	4.262105	4.271655	5.708468	5.56585	5.4326940000000015
SOCS1	3.040622	2.710989	3.274336	2.532577	3.113867	3.372968	3.0496790000000003	3.953333	2.744716	3.3377730000000003	4.142753	2.860686	3.483997	3.816368	4.1574339999999985	3.557499	4.090962	5.333376	3.804696	3.9225	4.438675	3.942061
DDX3Y	15.247756	15.400415	16.810554	15.511854	15.292747	22.47458	22.976083	12.043946	15.028277	15.254518	14.263302	16.884132	16.619127	16.811957	15.774770000000002	16.800564	21.857895000000006	22.726326	22.585115	13.965713	13.429170999999998	15.524527
PDE5A	6.006863	7.205869	6.867386	6.678653	5.937818	5.105307	5.510022	5.526509	6.491618	7.036399	6.434725	6.809089	6.831695	5.915104	5.671126	5.59961	5.184268	4.801089	4.571055	5.314532	6.237337	6.848347
DYNLL1	250.193661	230.566422	216.751366	230.956931	214.897095	179.171548	184.396335	234.538842	231.84612400000003	230.39957	241.19258	256.324789	237.817611	238.958998	250.055355	239.618913	187.915428	189.857806	191.999265	248.524607	244.365758	241.07692000000003
TNKS	7.246486	7.367787	7.191258	7.263839999999999	7.435167	7.687597	7.811934	5.895924	7.208319	6.903667	6.5731910000000005	7.561209	7.625082000000001	6.799497	6.954462	6.607568	7.652753999999999	7.615587	7.933076	6.115059	6.7966050000000005	7.031947
ALDH4A1	4.932842	4.714174	4.08994	5.717073	4.98221	4.088138	4.33228	5.304989	5.246441	4.301472	4.311632	4.122299	4.34035	5.109216	4.834335	4.570079	4.0128949999999985	4.045986	3.4466650000000003	5.54574	4.581514	5.01272
IRS2	3.097527	3.231125	3.151775	3.3481400000000003	3.312793	2.7604580000000003	3.113236	3.311635	3.131496	3.57349	3.0992330000000003	2.475332	2.849664	2.925853	3.041935	3.159794	3.379003	3.500931	3.602583	2.655141	3.330478	3.1504950000000003
EIF3A	75.603973	72.20270500000002	78.047134	68.16033900000001	74.539139	69.97983599999999	71.697586	64.782837	68.803551	71.796501	63.98806	67.656738	67.758926	70.01750200000001	67.573509	66.844307	65.071899	63.356464	63.765007	67.613991	64.70099599999999	65.41124
EIF3B	89.654651	87.10907900000002	90.396423	87.068914	88.707927	70.184122	67.05915	88.63759	86.223954	86.47466899999998	88.439222	83.11796899999999	80.57544399999998	86.930817	94.202962	82.954631	71.231112	67.535816	70.814066	94.758499	86.704939	87.020043
EIF3C	95.198366	89.677672	93.893958	89.63798299999998	93.411155	71.186347	69.719734	96.04974	91.096011	90.999064	85.083023	82.066221	84.554744	88.043745	90.52199	85.015266	65.015304	65.287154	64.545647	93.537404	85.215749	83.49228000000002
EIF3D	123.636841	114.153527	118.967408	120.799974	123.618508	136.584857	131.964776	120.736803	115.68478600000002	115.049823	110.193888	113.182534	110.63364	114.05921399999998	114.686937	109.823002	121.199572	123.071175	119.923074	114.78519	111.082914	108.624309
EIF3F	24.220144	23.627638	23.572243	25.712658	24.363945	27.080173	25.426445	26.120291	24.894205	25.088793	22.688492	21.702066	22.796499	22.74482	23.642914	22.95311	21.38533	22.234579	21.093193	23.491323	22.736603	22.178839
EIF3G	117.85289	113.575806	112.857674	113.393272	111.896729	106.737953	107.748512	124.430794	110.344406	115.249146	115.891441	97.673401	105.578583	122.733673	115.988663	111.57061000000002	110.25508899999998	111.466133	106.216667	129.453171	115.142418	111.160217
EIF3H	37.724842	38.406906	38.018551	38.904404	38.904888	44.714939	43.567245	37.01141	36.91209	38.59424600000001	37.928692	39.483261	37.558197	38.019505	37.446056	36.680157	42.178135	39.504917	40.25074	38.435581	36.139454	36.842743
EIF3I	92.201462	94.778153	93.931231	99.711322	99.936156	99.778592	95.783673	95.35939	95.061529	90.410792	93.474484	95.457994	92.47616	95.615003	96.737426	95.623225	89.460125	90.711176	90.052491	97.918232	91.346755	93.648132
EIF3J	35.695173	39.344801	39.536119	37.399459	38.85034	31.743828000000004	33.205341	31.040614	36.080611	36.353679	37.476167	41.698724	38.15729	36.992764	36.809984	39.255608	32.631516	32.095565	31.177162	35.391364	35.94749	35.751673
SLC4A4	0.379682	0.402836	0.356738	0.214784	0.308548	0.290867	0.365622	0.281718	0.415966	0.311166	0.345996	0.4309810000000001	0.37999	0.292217	0.310081	0.200749	0.329778	0.491066	0.4240310000000001	0.31640300000000005	0.262122	0.25953200000000004
EIF4G3	23.788489	24.180015	24.048507	23.708731	23.232281	23.009276	24.172544	20.300972	22.502353	24.324862	21.263866	21.833887	22.321243	22.404722	23.578107	22.962793	24.14682	23.16866	23.576321	22.034243	21.008226	22.366694
VAMP8	3.585112	3.260378	3.0655810000000003	2.691875	2.952399	5.216725	4.74394	3.191056	3.141103	2.153368	4.926739	5.513445	4.312232	4.633125	5.1614510000000005	3.933804	5.198621	5.961976	5.385574	5.394521	3.746479	4.019897
VAMP4	3.390622	4.228138	4.376579	4.661351	4.500915	5.714008	6.149264	3.426196	4.001134	3.883631	4.726336	6.1052300000000015	4.454873	4.171396	4.550206	4.097696	6.346097	6.2461660000000006	6.065017	3.345681	4.328759	4.501402
STX16	17.268217	18.158567	18.596466	17.560660000000002	19.72814	21.576639	21.36593	14.98014	17.368543	17.48161	18.571912	19.226817	18.981733	20.160688	18.468141	20.06371	22.160464	22.572424	23.58099	18.521939	18.66184	20.239036
STX11	0.445572	0.520582	0.458004	0.321583	0.664034	0.81494	0.835123	0.330018	0.531809	0.6069220000000001	0.5082939999999999	0.620142	0.720669	0.779296	0.6281220000000001	0.6170760000000001	0.840283	1.137967	1.013627	0.581691	0.587117	0.559913
STX10	21.704123000000006	22.370245	22.274477	20.64381	21.120023	19.942854	19.608561	25.781573	22.680088	22.962951	21.736965	18.847265	19.025256	21.022937	19.892503	21.369538	17.463449	17.593492	19.259858	22.556521	21.410144	20.639466
BECN1	29.220887	28.591095000000006	31.753617	28.005374	29.282505	28.665526	29.472633	28.290039	29.920498	28.033507	28.270642	30.878882	29.264874	28.661744	28.065504	29.218706	27.297844	27.056047	28.429147	27.990975	26.337899	27.698722
JMJD7-PLA2G4B	0.0	0.609364	0.0	0.645113	0.837909	0.0	1.056184	0.888317	0.682424	0.0	0.260073	0.0	0.0	0.0	0.753939	0.7276060000000001	0.356336	0.697116	0.766271	0.130723	0.550836	0.57801
PEA15	121.314971	116.099851	118.230652	107.855168	115.65818	126.861489	128.108545	113.513491	114.155583	116.71809	106.775238	102.008181	103.905889	110.250668	111.214772	110.067948	120.950859	119.128036	122.46062	110.811839	102.732614	102.28713
SRSF9	89.683586	90.308891	100.438972	92.217659	90.309654	78.332832	69.61335799999999	97.736168	90.582497	88.20554399999997	102.79277	82.629242	91.924393	95.936554	95.504929	97.514946	77.66399399999997	75.194328	77.983101	97.005226	100.0121	97.0215
JRKL	4.647849	5.434696	5.77643	4.944801	5.491477	5.040634	5.35081	3.954794	5.054887	4.571088	5.183664	5.470772	5.717772	5.710994	5.043399	6.6523710000000005	5.547125	5.4679470000000014	5.027208	4.641111	5.3755180000000005	5.722418
