Gene_Symbol	C-Pm-01-01_FPKM	C-Pm-01-02_FPKM	C-Pm-01-03_FPKM	C-Pm-1-01_FPKM	C-Pm-1-02_FPKM	C-Pm-1-03_FPKM	C-Pm-10-01_FPKM	C-Pm-10-02_FPKM	C-Pm-10-03_FPKM	C-Pm-C-01_FPKM	C-Pm-C-02_FPKM	C-Pm-C-03_FPKM	C-Pp-01-01_FPKM	C-Pp-01-02_FPKM	C-Pp-1-01_FPKM	C-Pp-1-02_FPKM	C-Pp-1-03_FPKM	C-Pp-10-01_FPKM	C-Pp-10-02_FPKM	C-Pp-10-03_FPKM	C-Pp-C-01_FPKM	C-Pp-C-02_FPKM	C-Pp-C-03_FPKM
PTTG1	65.649484	57.459964	60.027025	62.905797	67.096299	62.98004200000001	34.928613	44.277638	37.471324	62.80289300000001	61.663030000000006	62.598373	65.067687	73.734088	68.003303	74.706857	66.754301	47.643498	51.118947	44.586984	68.866811	69.462287	66.264838
IL32	13.097488	13.112948	13.80999	13.319229	13.939085999999998	13.940269	24.925636	28.444772	27.271442	12.688757	13.85449	12.051689	28.60101	28.710177	28.014275	26.113591	25.570299	61.948791	62.031964	63.735038	24.818473	23.258947	25.889858
CCPG1	11.080076	9.895616	11.164422	10.809609	10.768033	12.574271	16.544949	18.446941	16.143105	11.445082	10.749584	11.163305	10.195858	10.246587	9.78309	10.862438	10.644932	15.264996	15.933146	15.173429999999998	9.767406	10.002837	10.831146
TBRG4	26.564918	27.349681	27.633361	28.135738	25.915718	27.240158	24.265071	25.665319	21.252878	24.693192	27.557645	26.651059000000004	27.624857	27.238133	31.340846000000006	28.82008	28.048571000000006	27.795484	26.518455	24.39968	25.704428	27.699766	27.742786
PNMA1	22.170099	23.294313	23.983877	22.938103	24.203911	22.921907	20.861313	20.626266	19.877321	23.695892	23.602842000000006	23.590712	20.954847	23.70433	23.398392	22.914392000000007	21.09325	18.162783	20.073273	20.492306	22.069118	22.486217	22.429953
NOG	0.190212	0.068503	0.147292	0.176202	0.138398	0.024099	0.088296	0.17188299999999998	0.190787	0.134258	0.105993	0.119885	0.148161	0.07884400000000001	0.0	0.14871700000000002	0.099114	0.154284	0.114794	0.054965	0.048633	0.199476	0.064024
MSC	8.320253999999998	8.465148	9.096568	7.566024	7.1208	7.992599	5.899268	5.670267	6.53594	8.895938000000003	8.645686999999999	8.978917	7.082232	6.348391	7.1001850000000015	7.647641	5.81372	6.514179	7.111663	7.671225	5.830498	6.451022	7.342828999999999
CRLF1	1.837389	1.31598	1.980954	1.902276	1.7520950000000002	1.5423950000000002	11.050739	12.650072	13.035494	1.501106	1.659744	1.353963	3.126462	2.976214	3.4533910000000003	3.542618	2.599929	17.811857	19.138494	19.204573	3.582345	3.1021810000000003	2.970489
UBE2L6	4.75982	5.2488730000000015	5.235318	4.082877	5.28519	5.189074	15.205656	17.465523	14.648406	5.120836	4.71773	5.062039	40.68467	40.313598	39.732758	34.397791	31.955402000000007	34.82492	33.778864	36.544357	39.355813	38.834454	40.150827
DHRS3	21.105252	19.831725	20.029548	23.171144	20.565576	20.436151	45.24283	51.189587	48.407028	19.604003	21.112533	20.250313	20.777641	23.956124	25.569577	28.134814	22.309571	54.269897	58.999867	55.976827	22.757707	23.831504	21.953534
NUMBL	11.451614	11.908959	11.634516	10.943579	11.417694	10.315979	15.697151000000002	16.180474	16.261987	11.338175	10.487899	10.583781	11.911626	10.83055	12.399973	11.059198	10.097099	15.526525	15.300465	15.62488	10.448774	9.845292	11.37376
AIMP1	17.481317	15.279822	16.017504000000002	16.116726999999994	15.765038	15.870153	14.9399	14.519756	14.200473	15.35695	16.637176999999998	14.137305	17.448293	15.524784	16.521221	16.230116	15.615537	14.934929	15.4571	13.840415	16.942387	16.951099	16.740954000000002
MFHAS1	2.692114	3.032505	2.998734	3.6232	2.838315	3.282971	3.89082	4.215873	3.669499	2.954027	3.177866	3.088581	2.899137	2.931577	3.239117	3.260581	3.264367	3.97444	3.983072	3.821463	3.19916	2.897088	3.199482
PDLIM7	164.87368999999995	163.526074	157.000489	156.522997	152.977119	148.071853	129.705989	132.724849	128.38419	155.947281	161.22387	163.851857	152.743696	142.996473	162.129529	154.118841	142.002327	127.032535	129.875976	133.337981	151.439425	146.841202	153.746527
MAPKAPK2	28.303894	26.8223	28.039095	28.957362	28.105405	28.523196	30.96769	33.148175	30.869588	29.193009000000004	28.781555	28.076422	29.439296	28.4435	32.521553000000004	28.966864	30.348191	32.472593	32.21314	33.499697	29.562794	28.084115	30.629387
STK17B	6.727461999999999	6.434488	6.566464	6.37691	5.493653	6.016908	5.554838	5.85892	5.405714	6.675141	6.259976999999999	5.824991000000002	6.131677	6.012359	4.72232	5.610648	5.294716	5.29951	5.863657	5.27948	5.638096	5.837376	6.3998300000000015
STK17A	16.679312	17.051772	17.476394	16.200322	17.532954	16.411186999999998	20.807242	24.015727	23.748972	16.977954999999998	16.05969	17.509567999999998	19.071931	18.474205	16.969029000000006	17.999645	18.315917	24.151682	25.187866	23.774655	18.707294	18.681744	18.458206
CYTH3	9.749013	10.981163	11.261961	10.943507	9.757485	10.818502	12.444687	12.326086	12.905808	11.850252	11.620825	10.914746	11.645943	11.14693	11.813776	11.502226	10.682492	13.135209	13.32703	12.28216	10.649226	10.6713	11.563706
CYTH2	12.157695	13.492537	13.276179	13.387943	12.586288	12.777241	7.4012	8.664307	7.952248	13.541895000000002	12.450799	12.797465	12.534766	12.027334	11.916512	12.262468	11.286745	6.8226070000000005	7.788424000000001	7.976978	11.855882	11.228605	12.340867
CYTH1	8.97446	7.908986	8.592373	8.069514999999999	8.335768	8.400095	5.249208	6.287428	6.35892	7.602859	8.348328	8.406577	9.38292	8.7602	8.699159	7.958935	7.9939589999999985	6.735102	7.381339	6.577334	8.463076	8.263537	8.12316
ITGB1BP1	20.029467	18.346649	21.560056	21.20176	19.702057	20.215958	19.234679	21.108272	19.782692	20.076851	20.605761	20.17994	18.660482	19.107032	19.707004	19.810792000000006	20.375987	18.138621	18.943241	19.114442	22.211537	20.519198	21.274302
BCL7C	36.431411	42.423639	37.774688	36.379238	38.099898	32.310905	24.449184	33.628166	28.606971	36.505808	34.554208	36.489104	37.201501	38.107224	33.583364	36.973333	36.047998	29.303721000000003	26.920892	30.399298	34.7914	35.848771	37.41998
BCL7B	18.382361	17.573787	18.702771	18.170445	18.176254	18.228477	14.967112	16.100863	15.809134	20.75905	19.774168	20.086825	19.88557	18.160696	18.729246	19.082143	17.528883	16.760779	16.180139999999998	15.208716	19.114245	16.836451	19.058925
COPB2	73.02464	79.39854100000002	75.01286800000003	81.05754499999998	74.42608100000002	75.83291899999998	67.519442	70.435642	71.256792	79.435678	72.641897	79.287633	78.756146	75.240638	79.345637	73.77758299999998	83.365546	77.091418	78.31388299999998	72.707766	82.93013499999998	77.646986	82.50661099999998
WDR46	24.197314	26.611601	23.320377	25.995735	23.226498	25.157275	18.40558	22.323155	19.309906	27.538925	26.933879	24.733207	22.739403	23.015159	26.010042	27.156	24.754258	18.046237	18.941535	21.295069	26.714739	24.691672	20.55038
ZBTB22	3.920134	4.093735	3.752067	4.614003	4.107691	3.822072	5.269313	5.678703	5.167569	4.0571410000000006	3.885656	4.878288	3.836003	3.776317	4.056014	4.248891	4.126257	5.7920690000000015	5.675095	6.6174990000000005	3.943576	4.787416	4.708645
MED14	7.705177000000001	8.78941	9.193716	9.218353	7.511118	8.607884	7.551823	7.120881	7.458378	8.468021	8.376545	7.864172999999999	8.738335000000001	8.187563	7.923616	7.576055999999999	9.037979	8.078183000000001	7.288188000000001	7.741916000000002	8.80067	9.39278	8.369498
NPIPA1	0.563821	0.591244	0.463887	0.6143569999999999	0.512484	0.557649	0.7460180000000001	0.735646	0.666198	0.473645	0.518921	0.5927279999999999	0.5383720000000001	0.728137	0.8044319999999999	0.714176	0.628644	0.8057350000000001	1.052394	0.972551	0.6322989999999999	0.385511	0.692782
ADGRG1	0.599614	0.393261	0.51373	0.620586	0.476321	0.47928	1.646421	1.693989	1.371159	0.7468600000000001	0.450063	0.705973	0.741136	0.62575	0.642968	0.406462	0.482105	1.864897	1.831875	1.808088	0.4235	0.553438	0.504285
S1PR2	2.248154	2.250098	2.1911560000000003	2.283788	2.357326	1.993518	3.624843	3.992494	4.202646	2.715401	2.331042	2.14515	2.96112	3.181196	2.751845	2.657222	2.455739	4.156514	4.271561	4.399433	2.55687	2.409552	3.003378
SRSF11	39.65572	37.125883	37.332758	39.759694	36.369963	40.044804	32.685953999999995	31.263337	30.772626	38.308005	40.719563	39.27886	39.892625	38.183886	37.832794	37.200541	35.294273	31.127512	31.54182	33.000365	40.936976	38.794054	42.599974
ATP6V1F	49.18907700000001	51.737099	51.815194	55.601328	58.389525	53.151041000000006	48.923759	57.91468	57.327187	58.178555	55.565232	54.48265	53.68995500000001	56.464508	56.3541	61.292751	51.508102	70.00027800000001	62.798516000000006	62.883444	54.100378000000006	51.844557	55.318145
SOCS6	3.160753	2.969249	3.095537	3.233773	2.771582	3.72833	3.015884	3.358261	3.096318	3.212407	3.3157370000000004	3.008219	3.048455	2.900615	2.973153	3.4021980000000003	3.296532	2.75526	2.543042	3.35468	2.985002	3.375588	3.0944130000000003
CD83	0.341693	0.332374	0.290289	0.315826	0.523142	0.204886	0.200409	0.164029	0.11818800000000003	0.191809	0.474819	0.306437	0.55786	0.399984	0.629664	0.383781	0.71186	0.285366	0.15823800000000002	0.352259	0.523207	0.5332939999999999	0.541417
ZNF235	0.40874	0.402238	0.364006	0.357596	0.409226	0.266835	0.117655	0.162597	0.185263	0.35787800000000003	0.382215	0.419897	0.253717	0.3648	0.410929	0.334766	0.37228	0.132955	0.322483	0.22545	0.43769	0.203487	0.349086
ASIC3	0.019742	0.055209	0.0	0.07074	0.013293	0.039846	0.218901	0.315869	0.317105	0.0	0.0	0.086792	0.04743	0.135889	0.13706300000000002	0.069726	0.140465	0.213018	0.335974	0.307515	0.142949	0.171529	0.121758
KLF4	1.84366	2.577805	2.108295	2.34983	1.836138	2.170092	2.906706	3.186494	2.986504	2.719911	2.039061	2.159678	5.016063	3.941492	4.029353	3.874307	3.669842	3.791413	4.4439199999999985	4.32642	4.053268	4.845	4.5476480000000015
NREP	36.746873	34.347233	34.616464	33.845178000000004	34.595587	38.396704	12.143145	11.700418	12.660139	32.000089	33.06541	35.054781	34.734254	38.066251	32.376798	32.717868	35.864844	12.051448	14.570454000000002	13.981762	33.456802	36.089577	36.910468
PTER	2.036858	1.849862	1.835665	2.224998	2.069541	1.801936	1.281389	1.183231	1.364766	2.058286	1.927518	1.622775	1.720288	2.136126	1.725428	1.6442	2.3824	1.391226	0.924641	1.008463	1.971371	2.192763	2.225655
COPS2	15.105747	14.243714	14.530162	14.969846	13.74831	13.652428	10.274274	10.794573	10.780067	13.361577	14.596447	15.409506	15.255489	14.476648999999998	14.55117	14.14758	14.314339000000002	10.301439	11.433807	11.096108	15.457016	15.424559	15.549581
TRIP13	22.013102	20.972341	22.280002	21.928567	20.825292	21.777454	9.463286	10.801703	9.46386	21.223842	21.992266	23.62915	23.935297	23.480924	23.852142	23.226914	23.575888	10.241097	9.842769	11.088867	23.972687	23.604592	24.324937
TRIP12	32.824294	33.569895	33.307796999999994	33.854299	29.910191	33.647776	28.598327	28.850590000000004	29.720778000000006	34.103675	33.749178	34.62568	37.093552	35.910057	36.208052	35.676249	36.138877	28.452178000000004	29.335977000000003	27.938288	37.395594	37.14349	36.961113
TRIP11	6.175172	7.310341999999999	5.581004	7.103339	5.580196	6.334735	5.600955	5.248912000000002	5.1384690000000015	6.685556	6.245782	7.143747	6.440293	7.120513000000001	7.1849300000000005	6.082271	6.840942999999998	6.909426	5.350948000000002	5.46006	6.350371	6.649217	6.575036999999999
TRIP10	30.642958	28.004534000000003	31.584551	30.323904	29.779961	30.089389	38.791347	41.822045	40.915158	32.513037	30.364964	29.454040000000006	33.212075	31.959013	32.143801	32.746963	29.512663	40.90982800000001	43.72979	41.185769	33.499793	32.524146	32.419575
HMGN3	32.120014000000005	32.465213	33.961577	33.374661	32.595171	33.242841	22.926534	26.282376	25.114046	34.35787	30.372407	31.134069	34.086898	35.83012	33.862309	35.259747	38.402775	22.899903	26.126914000000006	24.207667	38.085973	36.031178	37.322158
TRIP4	12.754062	13.961085	15.40786	13.713005	14.259626	12.299192	12.278004	13.298598000000002	12.29353	12.783259	13.365833	13.122728	15.269002	14.859108	14.802047	16.062889000000002	14.134159	13.489177	13.307259	12.691026	15.028586	14.55376	14.177105
ZNHIT3	19.67661	15.462682	16.866191	18.441989000000003	18.406608	17.297841000000002	14.420749	14.802960999999998	15.698248	17.504188	17.210641	15.834974	16.428862	17.158777	17.320729	19.377097	16.861613000000002	14.229364000000002	18.015351000000006	14.785016	16.85415	16.611419	15.223821
GTF3C5	18.654829	19.693025	19.29473	18.883836	19.778506	20.171712	12.817426	12.653157	12.33037	17.968837	19.358797	19.607322	19.771935	17.949745	18.450096	20.137220000000006	18.294465	12.821296	14.499679	12.633865	19.263807	19.120204	18.336437
GTF3C4	6.605716	6.6930320000000005	6.822415	6.375123	6.085813	6.674314999999999	4.4218910000000005	4.284548	4.78471	6.80434	6.730708	6.649247999999999	6.566303	6.7470539999999986	6.553473	6.664642999999999	6.9554490000000015	5.2183470000000005	4.953617	5.146517	6.787183	6.738297	7.012815
GTF3C3	9.529363	10.453045	10.233282	10.738154	10.704787	11.077219	10.144045	10.546203	10.959817	10.48557	10.559462	9.97864	10.824058	12.122702	10.69232	11.615142	11.535419	10.580021	10.798436	10.502392	11.277043	11.439852	11.093528
B4GALT6	3.982404	3.529824	3.529538	3.743099	3.434052	3.394052	2.790466	2.5791470000000003	2.377039	3.736801	3.194164	3.36288	3.4092550000000004	3.436132	3.442647	3.0544740000000004	3.4003980000000005	2.93268	2.218484	2.574554	3.703204	3.490981	3.974228
B4GALT5	18.03928	18.794994	19.349276	19.000549	19.06951	19.240694	18.455175	19.025709	19.088108	19.465477	19.687111	17.639095	23.630419	23.0851	23.365639	20.358171	24.07007	19.359867	20.396389000000006	19.057276	22.685976	22.32757	24.48469
CNOT8	12.330811	12.073401	12.069432	12.773597	11.439209	13.556809	12.787273	12.775322	12.09612	13.496799	13.330549	12.364698	12.284902	13.281689000000002	12.101564	11.763318	11.900309	14.38871	13.576720000000002	13.250745000000002	12.680476	11.935873	11.602673
TCEAL1	7.450199	5.8001010000000015	6.9605869999999985	7.760402	7.938737	8.105145	8.070423	9.994203	8.3788	7.537917	7.429666	8.453916	9.614793	8.572654	8.009336	8.52088	7.982187	11.258186	8.877088	10.443748	10.126023	8.737914	8.822897
VAMP3	58.469829	60.81746500000001	58.471693	60.62976999999999	59.908495	63.29641	56.357164	62.070666	58.05969	60.402632	64.200634	61.73816400000001	63.23512	65.57408000000001	60.85905500000001	62.579357	61.086234	57.64178	59.865545	57.96994100000001	65.709159	62.909379	62.93181
SNAP29	7.468767999999999	7.20987	7.458869	7.552865	7.160742999999999	7.0074380000000005	6.84742	7.675833	6.639817	7.492928	7.682706	7.386830000000002	7.410462	7.6851850000000015	8.114428	7.272877	7.084575999999998	7.320063	7.1249699999999985	6.589848	7.915802	7.714751	7.6773820000000015
EFTUD2	37.960067	36.053364	35.996648	36.784058	36.191119	35.842469	28.223537	32.920009	28.880512	36.649937	38.896829	36.441655	36.011537	35.491382	35.976756	37.196019	35.535166	33.810823	28.817648	29.235692	38.02049	36.974389	36.503547
TAOK2	15.772462	15.775636	16.132235	14.650492000000002	14.231815	15.996564	14.000649	14.514035	13.747198999999998	14.941701	14.984376	15.419048000000002	16.426588	15.255989	15.93701	15.850648	15.570397	13.770827	13.97326	13.61682	15.266114000000002	17.042117	16.457598
RPL23	175.591919	172.60990900000004	174.00526399999995	179.099106	185.803513	176.225174	147.391891	159.028671	148.525299	176.165375	172.435226	174.889343	139.954697	144.127121	147.513702	157.32556200000005	149.241531	111.774902	111.315208	109.183334	151.401764	147.431183	143.663361
SLC9A3R2	19.587928	17.574569	18.124293	18.742849	17.992878	17.908339	26.550225	31.128122	27.262844	18.431356	18.64072	17.967359	20.34697	18.222896	20.683989	17.891909	18.589147	28.554918	28.60537	28.017263	19.481954	19.341854	18.503535
TXNL1	9.352687	10.854313	10.866591	10.606987	9.719237	10.434647	6.855592999999999	6.648267	6.277485	10.656275	10.742403	9.664045	10.999013	10.228633	11.33526	10.862178	11.506768	7.111043	7.091472	7.505142999999999	11.087327	11.95131	33.989457
SLIT2	9.738215	9.425177	9.737172	9.792378	8.33105	9.771165	5.40251	5.503632	5.3864269999999985	9.249856	10.282578	9.280822	12.054452	12.110347	12.000156	11.080759	11.813802	6.172885	6.278263	6.082981	12.307413	12.357581	11.998063
UBE4A	13.751137	13.082142	13.051872	13.624324	12.090426	12.998601	11.118739	10.134081	10.708157	13.17401	14.050247	13.841412	13.961422	14.004693	13.753119	13.010563	13.986704	12.057427	11.11953	11.215199	13.787749	14.790228	15.315976
ITGBL1	16.727125	16.422337	16.75595	15.84961	15.269841	15.784437	18.344896	16.878082	17.033185999999993	15.951643	16.12376	17.914276	11.446786	11.522313	11.936	11.960501	13.796164	14.706035	15.491449	12.322009	12.8582	12.207413	13.553153
PPIG	8.528467	7.474166	7.618231	8.311204	7.577736	8.052629	7.906619	7.342028	7.339963000000001	8.008258999999999	8.429067	7.2353679999999985	8.516712	8.568914	8.169203	8.155841	8.101147000000001	7.88656	7.395448	7.342737	9.120366	7.7685369999999985	8.973766
LONP1	32.962682	33.772826	33.493802	33.82764	32.695625	31.062417	23.964518	25.751122	23.442618	32.539649	33.307266	33.888448	29.772396	28.528946	30.678775	29.370472	26.852263	19.685404	21.06889	20.83545	30.658695	29.327229	28.706729
RAB33A	0.461633	0.4506310000000001	0.524913	0.539345	0.304645	0.17219600000000002	0.240659	0.48266	0.21347600000000005	0.411204	0.632625	0.363455	0.277332	0.231786	0.16436900000000002	0.515882	0.438665	0.307762	0.448415	0.244897	0.326944	0.389739	0.15701500000000002
RAB28	7.537004	6.744750999999999	7.085319	6.426432	6.705775999999998	7.302254	6.29546	5.31365	7.0097130000000005	5.834925	6.785647999999999	6.694939999999999	6.287029	6.70292	6.4603	7.02765	7.3492190000000015	6.9549710000000005	7.655882000000001	6.773064	7.486917999999998	7.553771	7.218599
RAB9A	5.313271	7.445292	5.4104790000000005	5.635451	5.750213	5.879256	5.975236	5.4425050000000015	6.171825	6.385654	5.058528	7.013547	7.67138	6.272978	6.301772	6.950056	8.523194	5.900995	7.928201	8.343746000000001	8.786835	8.914087	6.04866
SLC9A3R1	11.652929	11.44835	11.903887	10.30542	9.866373	9.209545	8.645566	9.393516	8.383974	10.660407	11.025905	11.362929	10.206935	10.122724	10.297725	9.751293	8.505123	8.418082	9.698919	9.033932	10.037684	9.671924	10.555275
NRXN3	0.915779	0.849576	0.8157270000000001	0.934169	0.76659	0.8376809999999999	0.68892	0.735417	0.8036399999999999	0.929474	0.914656	0.836498	0.986301	0.968803	0.933558	0.925843	1.025073	1.056504	0.806856	0.758102	0.950563	0.978117	0.935924
KIF3B	11.050517	10.766759	11.03267	11.281711	11.14326	11.324884	7.416023	7.568548	7.831861999999999	11.139714	11.894808	10.464716	10.568737	11.021764	10.319711	10.735801	10.429042	7.858292	7.897477999999999	7.460269	10.968124	11.940843	10.657496
ZFYVE9	4.801956	5.249838	4.975077	5.786407	4.828399	5.056691000000002	5.735144	5.951703	6.635389	5.53603	5.262949	5.750186	5.814242	5.627928	5.370213	4.928618	5.019739	6.243407	6.486731	5.954452	5.318434	5.253749	4.90302
PLAA	13.039426	13.096456	13.58712	13.386263	12.300481	12.996408	9.93703	10.090388	9.596671	13.220179000000002	11.799264	12.794893	13.981405	14.381620000000002	13.111325	13.954395000000002	14.308889	11.128791	10.964659	10.316165	14.58257	14.347642	13.845144
PPT2	6.9810550000000005	6.641501	6.1887050000000015	6.7924880000000005	6.028523000000002	6.649029	7.751735000000001	8.629655	7.474365	6.80991	7.22918	6.447546	8.399664	6.339743	7.922163	6.419311	6.722853999999999	9.815599	8.953237	8.765652000000001	6.486088	7.318956	6.943353
TM9SF2	36.774311	35.874523	37.257622	36.997391	35.011574	36.957233	33.029575	34.10643	33.476952000000004	36.650833	37.698601	36.497261	39.350014	40.123322	37.539139	39.34744600000001	41.079475	35.023094	35.755917	35.614964	40.693573	39.60840200000001	41.791111
COX5A	50.661289	50.846737	50.809422	49.073277	53.57151	49.764408	46.309982	55.967941	51.162392	51.219795	49.638126	49.339863	51.460686	54.679226	51.735405	55.43691999999999	51.665909	50.912468	54.67795600000001	52.874924	55.08754	56.245647	51.958824
GRHPR	45.883973	46.988572	45.055098	49.182841	51.348172	52.679062	48.184944	52.516372	42.423989	50.799163	51.302428000000006	51.116241	48.133464	50.333191	49.41167700000001	47.692757	47.943726	48.66408	48.664423	46.828816	48.914016	42.62822	50.28812
